timegap,MoyEntrop,stdEntrop,minEntrop,maxEntrop,MoyEntropPDMP,stdEntropPDMP,minEntropPDMP,maxEntropPDMP
0.3,3.9217425654485236,0.8151284828628685,3.2519698680596365,10.794354410724877,0.19507094733767313,0.06544810191797187,0.09330567794329957,0.4254031923420927
0.35,3.9094221936602156,0.3234266926045273,3.2001154663122153,5.186210409662704,0.19232977111052263,0.05620093720229498,0.09368682007869389,0.34434346272144245
0.4,4.033009447944614,0.3794153872749607,3.594526879727175,6.188702183662562,0.1717585067520888,0.04879883897371877,0.08346640008935205,0.3271411140308741
0.45,4.04718415168776,0.33968252684055233,3.6864340828410236,5.532690417172694,0.14989723542164124,0.044024865676972995,0.08290695878206704,0.3234951594859511
0.5,4.099036317576353,0.26096719199099433,3.726626189282881,4.891084258212179,0.1445215784375462,0.048502624744151485,0.07267575753759872,0.29564128884911756
0.55,4.091885174308922,0.21768792400553033,3.7700123230829607,4.736841331915669,0.12271296011571389,0.03908910278035778,0.0744727900133466,0.2815338954177188
0.6,4.1044441699041245,0.21705341384760998,3.4634335424246023,4.901928195917717,0.12338053896993376,0.03992788822875577,0.06337457659791802,0.2599808980118281
0.65,4.121863725424866,0.22168493674403794,3.739696187123178,5.129780540950943,0.12008448490199003,0.04033023967505442,0.06541608691335067,0.28873120471725877
