timegap,MoyEntrop,stdEntrop,minEntrop,maxEntrop,MoyEntropPDMP,stdEntropPDMP,minEntropPDMP,maxEntropPDMP
0.3,3.313305484385359,0.9242783771885758,2.107331455591387,10.181779805494894,0.6706478675351937,0.1722409108872809,0.3981593220094225,1.902422368553158
0.35,3.4537360858241892,0.836866192478471,2.418682997102024,9.692475518830303,0.603742433072657,0.10503006053667306,0.37686951054626416,1.2103935490899975
0.4,3.6801216606338794,0.7716173688601342,2.6288512140738254,9.35484165425043,0.5428780143189966,0.0906812620216694,0.33196382675044445,0.8679575773313036
0.45,3.5970230766920035,0.4707514885505471,2.4013652505105925,4.557052645831459,0.5301344169784739,0.09752090813003508,0.3063166127720942,0.7691370288213143
0.5,3.765595300702094,0.41342400006140606,2.823838659406481,4.527055679622786,0.5103004963040685,0.0815890675984547,0.3551538346412042,0.7701221773325687
0.55,3.8513110940446236,0.38173441502099364,2.920626323227178,4.620101878342509,0.47127027576921093,0.07262580273409878,0.3078371592774152,0.6309729178513069
0.6,3.9576575390284274,0.4056700164823999,3.1627777353594864,6.644147867300528,0.4436320479947128,0.08209892020882466,0.30251859408888965,0.6591433961520425
0.65,4.006063255012749,0.3791936090415155,2.8979842180564725,5.10887338534624,0.40162479063068796,0.07994441363924934,0.2560491377155449,0.6416966567348275
