timegap,MoyEntrop,stdEntrop,minEntrop,maxEntrop,MoyEntropPDMP,stdEntropPDMP,minEntropPDMP,maxEntropPDMP
0.3,3.519420029842102,0.45451815813369134,2.801092951764556,6.723187538995438,0.29479702401204,0.09086345384458165,0.14704779473254265,0.570547994534694
0.35,3.801672461911134,0.6971217135538349,3.0737645057801215,8.358490386897431,0.2705373621284133,0.08028553317381051,0.12490951696714249,0.47955267881856595
0.4,3.8053387521433075,0.26977504245698064,3.185683910575575,4.748729418615034,0.2444676073333213,0.07436884007865505,0.11352722585890794,0.5020923067993474
0.45,3.953707927456278,0.32509596135397356,3.214266106691132,5.244374444270621,0.23193375355516158,0.06981295781256151,0.11968546135781406,0.44656131981069036
0.5,4.027655887072451,0.3245523432209216,3.3382947976507267,5.497417596491831,0.20857204323714637,0.06421596209413193,0.11743810513420287,0.46803801955045726
0.55,4.1732309631079225,0.28367251805652854,3.6699329518238644,5.288983621090978,0.18589491445827758,0.0521375046467484,0.10950185439909209,0.34306718787399965
0.6,4.188982935018165,0.23326670317221418,3.843052953573724,5.446186552513529,0.17455169159152148,0.046586207756930065,0.10238132154358243,0.34289378691408656
0.65,4.256614357322764,0.28088573952617324,3.738158296568834,5.909631245897344,0.17501678565950995,0.056163548207875905,0.10002273002049401,0.38259772985823
