timegap,MoyEntrop,stdEntrop,MoyEntropPDMP,stdEntropPDMP,MoyEntrop1,stdEntrop1,MoyEntropPDMP1,stdEntropPDMP1,MoyEntrop2,stdEntrop2,MoyEntropPDMP2,stdEntropPDMP2,MoyEntrop3,stdEntrop3,MoyEntropPDMP3,stdEntropPDMP3,MoyEntrop4,stdEntrop4,MoyEntropPDMP4,stdEntropPDMP4,MoyEntrop5,stdEntrop5,MoyEntropPDMP5,stdEntropPDMP5
0.3,3.900961201381143,0.8107057638040511,0.19426273888437234,0.06433880058058383,3.7458137054385907,0.2182280712436804,0.20079032955946258,0.061355049359388854,3.7595121510676877,0.2703895098471164,0.20197381556702063,0.06333953949007858,4.143154155081287,0.9366214845145089,0.20382540175734884,0.06844433708730545,3.9695323581139763,1.1315055132556586,0.19564187812152872,0.06071925292301456,4.084990292789043,0.9388629700244502,0.19888624235340835,0.0656665970266431
0.4,4.11925765905554,0.6458285780413241,0.17530458962287362,0.06692489547506583,4.057445269422644,0.4765188076787587,0.2000635756130597,0.0614243279816804,4.01535423276415,0.3629411756496668,0.19205454692478444,0.06019059438469758,4.504134201478137,1.324701676478882,0.20890052069042284,0.08280226949398865,3.954333110208814,0.33530511443845096,0.17880249999720832,0.0638218316310613,4.369232800135632,1.3392577200775708,0.19061454769294733,0.07767521113777541
0.5,4.1276719045180945,0.34189741797793805,0.13634801479856115,0.044804975101148066,4.1393872988139915,0.2001757800432888,0.19416293691517733,0.042950113083314936,4.054381197441778,0.13879462670715909,0.17908769924300785,0.04152690315084501,4.381044783524182,0.5000715291035972,0.21614875710701612,0.07639642018839657,4.072261566494677,0.3625997323657702,0.14345477019811098,0.04205672068091154,4.237213597983615,0.3153262031449258,0.1665427265470113,0.06381086411928687
0.6,4.18859415509172,0.29619969229201853,0.12268095733065057,0.0377685654861065,4.251652668636345,0.3926784053210506,0.2161865484240148,0.03699059609505675,4.163518775305331,0.1857159174927818,0.18961770231541245,0.03278918290858068,4.591112161218397,0.8455420651998006,0.25273949850575955,0.08328453703641643,4.115791206471936,0.19768143179050518,0.13198664757645054,0.032884354983899196,4.292601977469189,0.4003531244510207,0.17567933421895898,0.06572480032663115

