timegap,MoyEntrop,stdEntrop,minEntrop,maxEntrop,MoyEntropPDMP,stdEntropPDMP,minEntropPDMP,maxEntropPDMP
45,2.2229433551568087,0.1895785831722817,1.73778529098685,2.6127659467910056,0.1020778107795008,0.026533248702825002,0.05280608237821528,0.1701006252250816
50,1.8039717339343988,0.18612028529617894,1.2506405114904506,2.2180694735288866,0.09802830188720253,0.024047487207899194,0.05790965604897276,0.1601478730852275
55,1.6015990754347578,0.1987600744364744,1.1354368162551316,2.5344969661481094,0.10589720292385708,0.03036197117213507,0.059293984937607506,0.24889860548236845
60,1.4036009952853228,0.16745778708419592,0.9326546801087495,1.90052296535534,0.10205626073564611,0.027020257257974006,0.05984107394953072,0.1783755775645332
